seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,3,0,0.0,87.0,87.0
2,1,M1,2,0,87.0,174.0,87.0
3,1,M1,1,0,174.0,388.0,214.0
4,1,M1,0,0,388.0,635.0,247.0
5,1,M1,3,0,635.0,722.0,87.0
6,1,M1,4,0,722.0,850.0,128.0
7,1,M1,2,0,850.0,937.0,87.0
8,1,M1,3,0,937.0,1024.0,87.0
9,1,M1,1,0,1024.0,1238.0,214.0
10,1,M1,0,0,1238.0,1485.0,247.0
11,1,M1,2,0,1485.0,1572.0,87.0
12,1,M1,3,0,1572.0,1659.0,87.0
13,1,M1,2,0,1659.0,1746.0,87.0
14,1,M1,3,0,1746.0,1833.0,87.0
15,1,M1,1,0,1833.0,2047.0,214.0
16,1,M1,0,0,2047.0,2294.0,247.0
17,1,M1,3,0,2294.0,2381.0,87.0
18,1,M1,2,0,2381.0,2468.0,87.0
19,1,M1,0,0,2468.0,2715.0,247.0
20,1,M1,1,0,2715.0,2929.0,214.0
21,1,M1,3,0,2929.0,3016.0,87.0
22,1,M1,2,0,3016.0,3103.0,87.0
23,1,M1,3,0,3103.0,3190.0,87.0
24,1,M1,2,0,3190.0,3277.0,87.0
25,1,M1,1,0,3277.0,3491.0,214.0
26,1,M1,0,0,3491.0,3738.0,247.0
27,1,M1,3,0,3738.0,3825.0,87.0
28,1,M1,4,0,3825.0,3953.0,128.0
29,1,M1,2,0,3953.0,4040.0,87.0
30,1,M1,3,0,4040.0,4127.0,87.0
31,1,M1,1,0,4127.0,4341.0,214.0
32,1,M1,0,0,4341.0,4588.0,247.0
33,1,M1,3,0,4588.0,4675.0,87.0
34,1,M1,2,0,4675.0,4762.0,87.0
35,1,M1,3,0,4762.0,4849.0,87.0
36,1,M1,0,0,4849.0,5096.0,247.0
37,1,M1,1,0,5096.0,5310.0,214.0
38,1,M1,2,0,5310.0,5397.0,87.0
39,1,M1,3,0,5397.0,5484.0,87.0
40,1,M1,2,0,5484.0,5571.0,87.0
41,1,M1,1,0,5571.0,5785.0,214.0
42,1,M1,0,0,5785.0,6032.0,247.0
43,1,M1,3,0,6032.0,6119.0,87.0
44,1,M1,2,0,6119.0,6206.0,87.0
45,1,M1,3,0,6206.0,6293.0,87.0
46,1,M1,0,0,6293.0,6540.0,247.0
47,1,M1,1,0,6540.0,6754.0,214.0
48,1,M1,2,0,6754.0,6841.0,87.0
49,1,M1,3,0,6841.0,6928.0,87.0
50,1,M1,4,0,6928.0,7056.0,128.0
51,1,M1,3,0,7056.0,7143.0,87.0
52,1,M1,2,0,7143.0,7230.0,87.0
53,1,M1,0,0,7230.0,7477.0,247.0
54,1,M1,1,0,7477.0,7691.0,214.0
55,1,M1,3,0,7691.0,7778.0,87.0
56,1,M1,2,0,7778.0,7865.0,87.0
57,1,M1,3,0,7865.0,7952.0,87.0
58,1,M1,0,0,7952.0,8199.0,247.0
59,1,M1,1,0,8199.0,8413.0,214.0
60,1,M1,2,0,8413.0,8500.0,87.0
61,1,M1,3,0,8500.0,8587.0,87.0
62,1,M1,0,0,8587.0,8834.0,247.0
63,1,M1,2,0,8834.0,8921.0,87.0
64,1,M1,1,0,8921.0,9135.0,214.0
65,1,M1,3,0,9135.0,9222.0,87.0
66,1,M1,2,0,9222.0,9309.0,87.0
